unit,cycle,last_observed_cycle,actual_rul,predicted_rul,prediction_error,absolute_error,risk_band_key,risk_band,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_2_rolling_mean_5,sensor_2_lag_1,sensor_2_diff_1
43,30,172,201.0,165.99574771524783,35.00425228475217,35.00425228475217,3,LOWER PRIORITY,0.0015,0.0001,100.0,518.67,642.61,1587.67,1399.67,14.62,21.61,554.46,2388.07,9051.01,1.3,47.33,521.24,2388.08,8126.28,8.4007,0.03,394,2388,100.0,39.02,23.2777,642.5620000000001,642.49,0.12000000000000455
43,31,172,200.0,183.64593386243382,16.35406613756618,16.35406613756618,3,LOWER PRIORITY,0.0019,0.0,100.0,518.67,642.07,1594.06,1402.29,14.62,21.61,553.83,2388.04,9049.86,1.3,47.5,522.36,2388.1,8128.82,8.3916,0.03,391,2388,100.0,38.97,23.3877,642.4440000000001,642.61,-0.5399999999999636
43,32,172,199.0,163.52484632034634,35.47515367965366,35.47515367965366,3,LOWER PRIORITY,0.0004,0.0002,100.0,518.67,642.56,1587.97,1402.61,14.62,21.61,553.76,2388.04,9047.71,1.3,47.36,521.65,2388.09,8127.36,8.431,0.03,393,2388,100.0,39.17,23.276,642.468,642.07,0.4899999999998954
43,33,172,198.0,165.2485957190957,32.751404280904296,32.751404280904296,3,LOWER PRIORITY,0.004,-0.0004,100.0,518.67,642.85,1586.32,1406.42,14.62,21.61,553.84,2388.03,9047.98,1.3,47.33,521.72,2388.07,8130.67,8.4268,0.03,392,2388,100.0,38.85,23.3263,642.516,642.56,0.2900000000000773
43,34,172,197.0,167.42455158730155,29.57544841269845,29.57544841269845,3,LOWER PRIORITY,0.0006,0.0004,100.0,518.67,642.38,1587.83,1405.92,14.62,21.61,554.0,2388.09,9049.43,1.3,47.23,521.93,2388.12,8138.24,8.4307,0.03,392,2388,100.0,38.93,23.2638,642.4939999999999,642.85,-0.4700000000000273
43,35,172,196.0,170.9560158730159,25.0439841269841,25.0439841269841,3,LOWER PRIORITY,-0.0039,-0.0001,100.0,518.67,642.86,1591.46,1396.64,14.62,21.61,553.51,2388.07,9054.46,1.3,47.3,521.66,2388.12,8131.44,8.4174,0.03,391,2388,100.0,38.91,23.3064,642.544,642.38,0.4800000000000182
43,36,172,195.0,163.83972426647435,31.16027573352565,31.16027573352565,3,LOWER PRIORITY,-0.0037,-0.0001,100.0,518.67,641.96,1586.3,1400.26,14.62,21.61,554.01,2388.08,9049.85,1.3,47.38,521.89,2388.08,8128.07,8.4256,0.03,393,2388,100.0,38.82,23.3288,642.522,642.86,-0.8999999999999773
43,37,172,194.0,179.21844552669555,14.781554473304453,14.781554473304453,3,LOWER PRIORITY,-0.001,-0.0001,100.0,518.67,642.5,1593.44,1404.57,14.62,21.61,554.59,2388.02,9045.67,1.3,47.37,521.71,2388.03,8129.77,8.4076,0.03,393,2388,100.0,38.88,23.3522,642.51,641.96,0.5399999999999636
43,38,172,193.0,174.5750922318423,18.42490776815771,18.42490776815771,3,LOWER PRIORITY,0.0015,0.0,100.0,518.67,642.13,1583.65,1406.71,14.62,21.61,554.3,2388.0,9051.1,1.3,47.4,522.05,2388.08,8131.29,8.4472,0.03,392,2388,100.0,38.96,23.3787,642.366,642.5,-0.37000000000000455
43,39,172,192.0,175.91514682539682,16.084853174603182,16.084853174603182,3,LOWER PRIORITY,0.0022,-0.0003,100.0,518.67,642.44,1586.22,1405.94,14.62,21.61,554.35,2388.0,9045.8,1.3,47.53,522.01,2388.06,8133.69,8.4046,0.03,392,2388,100.0,38.85,23.3877,642.378,642.13,0.3100000000000591
43,40,172,191.0,173.93287662337661,17.067123376623385,17.067123376623385,3,LOWER PRIORITY,-0.0015,-0.0004,100.0,518.67,642.39,1585.56,1410.92,14.62,21.61,554.28,2388.1,9053.58,1.3,47.41,522.04,2388.06,8132.57,8.4363,0.03,392,2388,100.0,39.13,23.2686,642.284,642.44,-0.05000000000006821
43,41,172,190.0,176.1495066137566,13.850493386243386,13.850493386243386,3,LOWER PRIORITY,-0.0012,-0.0002,100.0,518.67,642.82,1577.67,1412.89,14.62,21.61,554.33,2388.09,9052.23,1.3,47.46,522.13,2388.04,8139.48,8.4069,0.03,393,2388,100.0,39.04,23.4119,642.456,642.39,0.43000000000006366
43,42,172,189.0,181.01706746031752,7.98293253968248,7.98293253968248,3,LOWER PRIORITY,0.0012,-0.0,100.0,518.67,642.35,1589.89,1397.94,14.62,21.61,554.37,2388.07,9052.43,1.3,47.15,522.03,2388.11,8135.5,8.397,0.03,392,2388,100.0,39.02,23.3855,642.426,642.82,-0.4700000000000273
43,43,172,188.0,179.829128066378,8.17087193362201,8.17087193362201,3,LOWER PRIORITY,-0.0007,0.0004,100.0,518.67,642.59,1594.65,1404.09,14.62,21.61,554.64,2388.04,9045.02,1.3,47.37,521.78,2388.06,8127.06,8.3652,0.03,391,2388,100.0,38.97,23.3721,642.518,642.35,0.2400000000000091
43,44,172,187.0,171.14097619047627,15.859023809523734,15.859023809523734,3,LOWER PRIORITY,-0.0022,-0.0002,100.0,518.67,641.86,1588.3,1401.53,14.62,21.61,553.68,2388.04,9052.74,1.3,47.44,521.44,2388.07,8134.97,8.427,0.03,391,2388,100.0,38.81,23.389,642.402,642.59,-0.7300000000000182
43,45,172,186.0,150.64067328042333,35.35932671957667,35.35932671957667,3,LOWER PRIORITY,-0.0001,-0.0005,100.0,518.67,642.39,1586.97,1400.68,14.62,21.61,553.63,2388.12,9048.92,1.3,47.54,521.33,2388.09,8130.45,8.4452,0.03,392,2388,100.0,38.98,23.3524,642.402,641.86,0.5299999999999727
43,46,172,185.0,169.43985978835977,15.560140211640231,15.560140211640231,3,LOWER PRIORITY,0.0003,-0.0004,100.0,518.67,642.49,1597.59,1393.43,14.62,21.61,553.69,2388.12,9054.95,1.3,47.23,521.26,2387.99,8132.11,8.4095,0.03,393,2388,100.0,38.84,23.3946,642.336,642.39,0.10000000000002274
43,47,172,184.0,170.55911640211633,13.44088359788367,13.44088359788367,3,LOWER PRIORITY,0.0039,0.0004,100.0,518.67,642.34,1585.22,1409.17,14.62,21.61,553.93,2388.01,9049.44,1.3,47.31,522.16,2388.1,8127.51,8.4078,0.03,392,2388,100.0,38.99,23.3445,642.3340000000001,642.49,-0.14999999999997726
43,48,172,183.0,162.30436904761905,20.695630952380952,20.695630952380952,3,LOWER PRIORITY,0.0004,0.0,100.0,518.67,642.7,1589.7,1402.98,14.62,21.61,553.87,2388.03,9047.41,1.3,47.33,522.01,2388.04,8129.22,8.4132,0.03,392,2388,100.0,38.95,23.3149,642.356,642.34,0.36000000000001364
43,49,172,182.0,168.7967843915344,13.203215608465598,13.203215608465598,3,LOWER PRIORITY,-0.0004,0.0003,100.0,518.67,642.09,1579.16,1396.47,14.62,21.61,553.8,2388.04,9050.7,1.3,47.42,522.15,2388.07,8132.7,8.4046,0.03,392,2388,100.0,38.91,23.3215,642.402,642.7,-0.6100000000000136
43,50,172,181.0,151.52191798941791,29.478082010582085,29.478082010582085,3,LOWER PRIORITY,-0.0023,0.0003,100.0,518.67,641.94,1593.54,1399.21,14.62,21.61,554.01,2388.06,9054.58,1.3,47.53,521.76,2388.03,8132.47,8.4154,0.03,392,2388,100.0,38.86,23.3202,642.312,642.09,-0.14999999999997726
43,51,172,180.0,149.00787169312164,30.992128306878357,30.992128306878357,3,LOWER PRIORITY,0.0002,-0.0001,100.0,518.67,642.61,1590.72,1407.23,14.62,21.61,553.32,2388.04,9052.25,1.3,47.29,521.38,2388.04,8132.57,8.4317,0.03,393,2388,100.0,38.74,23.2764,642.336,641.94,0.6699999999999591
43,52,172,179.0,148.75217063492065,30.247829365079355,30.247829365079355,3,LOWER PRIORITY,0.0004,-0.0001,100.0,518.67,642.55,1591.57,1398.28,14.62,21.61,554.01,2388.08,9045.53,1.3,47.42,521.77,2388.11,8134.48,8.4177,0.03,393,2388,100.0,38.82,23.3819,642.378,642.61,-0.06000000000005912
43,53,172,178.0,152.62377645502644,25.376223544973556,25.376223544973556,3,LOWER PRIORITY,0.0003,0.0003,100.0,518.67,642.53,1587.08,1399.69,14.62,21.61,554.07,2388.19,9049.58,1.3,47.44,521.84,2388.12,8130.02,8.3976,0.03,392,2388,100.0,38.89,23.2721,642.344,642.55,-0.01999999999998181
43,54,172,177.0,160.57985978835976,16.420140211640245,16.420140211640245,3,LOWER PRIORITY,0.001,0.0004,100.0,518.67,642.61,1589.23,1402.69,14.62,21.61,554.33,2388.08,9046.88,1.3,47.34,521.01,2388.07,8124.38,8.4196,0.03,395,2388,100.0,38.91,23.4166,642.4480000000001,642.53,0.08000000000004093
43,55,172,176.0,147.24456349206358,28.755436507936423,28.755436507936423,3,LOWER PRIORITY,-0.0017,-0.0001,100.0,518.67,642.82,1588.42,1405.21,14.62,21.61,553.33,2388.05,9047.36,1.3,47.29,521.6,2388.06,8129.9,8.427,0.03,393,2388,100.0,38.92,23.2905,642.624,642.61,0.21000000000003638
43,56,172,175.0,142.73267724867722,32.26732275132278,32.26732275132278,3,LOWER PRIORITY,0.001,0.0003,100.0,518.67,642.2,1587.27,1401.83,14.62,21.61,553.79,2388.11,9046.07,1.3,47.42,521.62,2388.06,8133.06,8.4299,0.03,393,2388,100.0,38.93,23.3249,642.542,642.82,-0.6200000000000045
43,57,172,174.0,152.43801851851853,21.561981481481467,21.561981481481467,3,LOWER PRIORITY,-0.0016,0.0003,100.0,518.67,642.61,1586.35,1409.18,14.62,21.61,553.71,2388.15,9054.95,1.3,47.36,521.49,2388.09,8132.62,8.3823,0.03,393,2388,100.0,39.0,23.3542,642.554,642.2,0.40999999999996817
43,58,172,173.0,170.51779100529095,2.4822089947090547,2.4822089947090547,3,LOWER PRIORITY,-0.0026,-0.0001,100.0,518.67,642.33,1583.9,1409.54,14.62,21.61,554.3,2388.11,9048.35,1.3,47.14,521.83,2388.06,8130.14,8.3985,0.03,393,2388,100.0,38.85,23.4725,642.514,642.61,-0.2799999999999727
43,59,172,172.0,153.76821164021172,18.231788359788283,18.231788359788283,3,LOWER PRIORITY,-0.0001,-0.0005,100.0,518.67,642.55,1582.56,1398.67,14.62,21.61,553.63,2388.08,9049.17,1.3,47.43,521.97,2388.07,8130.54,8.3986,0.03,392,2388,100.0,38.87,23.4133,642.5020000000001,642.33,0.2199999999999136
43,60,172,171.0,148.91935966810968,22.080640331890322,22.080640331890322,3,LOWER PRIORITY,-0.0004,0.0,100.0,518.67,642.59,1585.09,1402.09,14.62,21.61,553.59,2388.05,9053.14,1.3,47.4,521.84,2388.09,8130.6,8.4148,0.03,392,2388,100.0,38.96,23.4305,642.456,642.55,0.04000000000007731
43,61,172,170.0,166.244880952381,3.75511904761899,3.75511904761899,3,LOWER PRIORITY,0.0006,0.0004,100.0,518.67,642.46,1575.4,1398.57,14.62,21.61,554.77,2388.1,9044.12,1.3,47.19,521.56,2388.06,8132.54,8.428,0.03,392,2388,100.0,38.93,23.2794,642.508,642.59,-0.12999999999999545
43,62,172,169.0,149.87923232323226,19.12076767676774,19.12076767676774,3,LOWER PRIORITY,-0.002,0.0004,100.0,518.67,642.71,1593.92,1402.96,14.62,21.61,554.32,2388.05,9048.79,1.3,47.6,522.12,2388.14,8128.0,8.4626,0.03,393,2388,100.0,38.91,23.3922,642.528,642.46,0.25
43,63,172,168.0,139.4895476190476,28.510452380952387,28.510452380952387,3,LOWER PRIORITY,0.0007,0.0004,100.0,518.67,642.48,1589.56,1398.86,14.62,21.61,553.46,2388.06,9053.07,1.3,47.41,521.61,2388.13,8132.06,8.432,0.03,393,2388,100.0,38.99,23.2923,642.558,642.71,-0.2300000000000182
43,64,172,167.0,133.92545177970177,33.074548220298226,33.074548220298226,3,LOWER PRIORITY,-0.0007,0.0003,100.0,518.67,642.29,1585.82,1412.3,14.62,21.61,553.87,2388.09,9050.4,1.3,47.42,522.25,2388.09,8129.24,8.4298,0.03,393,2388,100.0,39.08,23.4149,642.506,642.48,-0.19000000000005457
43,65,172,166.0,136.01195502645507,29.98804497354493,29.98804497354493,3,LOWER PRIORITY,-0.0031,-0.0004,100.0,518.67,642.91,1582.45,1404.99,14.62,21.61,554.2,2388.12,9050.76,1.3,47.46,522.02,2388.08,8131.93,8.4185,0.03,392,2388,100.0,38.89,23.3323,642.57,642.29,0.6200000000000045
43,66,172,165.0,135.35787566137566,29.642124338624342,29.642124338624342,3,LOWER PRIORITY,-0.0012,-0.0001,100.0,518.67,642.38,1587.16,1398.52,14.62,21.61,552.98,2388.08,9033.3,1.3,47.42,522.47,2388.07,8127.11,8.4293,0.03,393,2388,100.0,39.05,23.315,642.554,642.91,-0.5299999999999727
43,67,172,164.0,135.7374325396826,28.2625674603174,28.2625674603174,3,LOWER PRIORITY,0.0024,-0.0,100.0,518.67,642.49,1588.12,1401.36,14.62,21.61,553.78,2388.06,9044.25,1.3,47.54,521.71,2388.09,8128.42,8.3968,0.03,392,2388,100.0,38.96,23.3584,642.51,642.38,0.11000000000001364
43,68,172,163.0,150.98334920634932,12.016650793650683,12.016650793650683,3,LOWER PRIORITY,-0.0016,0.0002,100.0,518.67,641.98,1591.09,1409.99,14.62,21.61,554.11,2388.11,9044.78,1.3,47.3,522.03,2388.07,8137.45,8.442,0.03,393,2388,100.0,38.96,23.3299,642.4100000000001,642.49,-0.5099999999999909
43,69,172,162.0,142.95964442039443,19.040355579605574,19.040355579605574,3,LOWER PRIORITY,0.0003,0.0001,100.0,518.67,642.99,1586.39,1406.6,14.62,21.61,554.04,2388.09,9053.2,1.3,47.35,521.38,2388.1,8124.73,8.4503,0.03,392,2388,100.0,38.89,23.2764,642.55,641.98,1.009999999999991
43,70,172,161.0,141.32904629629633,19.670953703703674,19.670953703703674,3,LOWER PRIORITY,0.0002,-0.0,100.0,518.67,642.72,1591.51,1405.0,14.62,21.61,553.78,2388.11,9055.8,1.3,47.32,521.98,2388.1,8129.51,8.417,0.03,393,2388,100.0,38.94,23.3448,642.5120000000001,642.99,-0.2699999999999818
43,71,172,160.0,138.45961952861958,21.540380471380416,21.540380471380416,3,LOWER PRIORITY,0.0022,-0.0003,100.0,518.67,642.51,1582.38,1408.47,14.62,21.61,554.02,2388.11,9045.5,1.3,47.35,521.64,2388.07,8134.54,8.4283,0.03,394,2388,100.0,38.83,23.3262,642.538,642.72,-0.21000000000003638
43,72,172,159.0,141.52828439153438,17.471715608465615,17.471715608465615,3,LOWER PRIORITY,0.0041,-0.0005,100.0,518.67,642.47,1586.81,1405.15,14.62,21.61,553.21,2388.1,9051.85,1.3,47.35,521.6,2388.05,8134.71,8.4159,0.03,392,2388,100.0,38.92,23.4257,642.534,642.51,-0.03999999999996362
43,73,172,158.0,124.47288492063497,33.52711507936503,33.52711507936503,3,LOWER PRIORITY,-0.0011,0.0004,100.0,518.67,642.49,1590.9,1406.95,14.62,21.61,554.06,2388.1,9051.31,1.3,47.53,521.64,2388.13,8131.22,8.415,0.03,392,2388,100.0,38.8,23.273,642.636,642.47,0.01999999999998181
43,74,172,157.0,116.90601503126503,40.09398496873497,40.09398496873497,3,LOWER PRIORITY,0.0064,0.0003,100.0,518.67,642.31,1600.44,1407.56,14.62,21.61,553.91,2388.1,9053.48,1.3,47.42,521.31,2388.13,8130.3,8.4243,0.03,393,2388,100.0,39.01,23.2903,642.5,642.49,-0.18000000000006366
43,75,172,156.0,138.45985870610878,17.540141293891224,17.540141293891224,3,LOWER PRIORITY,-0.0025,-0.0001,100.0,518.67,642.33,1586.78,1407.69,14.62,21.61,553.4,2388.07,9047.55,1.3,47.45,521.99,2388.09,8125.31,8.3813,0.03,391,2388,100.0,38.8,23.3541,642.4219999999999,642.31,0.020000000000095497
43,76,172,155.0,164.82765343915347,-9.827653439153465,9.827653439153465,3,LOWER PRIORITY,0.002,0.0004,100.0,518.67,641.7,1579.59,1392.82,14.62,21.61,554.24,2388.07,9048.55,1.3,47.34,521.74,2388.13,8132.11,8.4545,0.03,393,2388,100.0,39.07,23.4084,642.26,642.33,-0.6299999999999955
43,77,172,154.0,129.16060978835972,24.83939021164028,24.83939021164028,3,LOWER PRIORITY,0.0046,-0.0001,100.0,518.67,642.39,1584.33,1405.01,14.62,21.61,553.64,2388.01,9055.89,1.3,47.57,521.86,2388.07,8129.24,8.4256,0.03,393,2388,100.0,39.07,23.3796,642.2439999999999,641.7,0.6899999999999409
43,78,172,153.0,148.96523015873015,4.034769841269849,4.034769841269849,3,LOWER PRIORITY,0.0008,-0.0002,100.0,518.67,642.41,1582.18,1410.4,14.62,21.61,553.65,2388.07,9052.53,1.3,47.21,522.05,2388.07,8133.28,8.3884,0.03,393,2388,100.0,38.94,23.3128,642.2280000000001,642.39,0.01999999999998181
43,79,172,152.0,141.24073677248677,10.75926322751323,10.75926322751323,3,LOWER PRIORITY,-0.0009,0.0003,100.0,518.67,642.63,1588.36,1409.07,14.62,21.61,553.33,2388.04,9054.11,1.3,47.31,521.67,2388.11,8131.25,8.4626,0.03,392,2388,100.0,38.85,23.4826,642.292,642.41,0.22000000000002728
43,80,172,151.0,129.56718121693123,21.432818783068768,21.432818783068768,3,LOWER PRIORITY,0.0034,0.0003,100.0,518.67,642.4,1589.76,1394.93,14.62,21.61,553.49,2388.07,9051.94,1.3,47.45,521.65,2388.07,8135.4,8.4432,0.03,393,2388,100.0,38.89,23.2114,642.306,642.63,-0.2300000000000182
43,81,172,150.0,136.8638915343915,13.136108465608487,13.136108465608487,3,LOWER PRIORITY,0.0023,0.0,100.0,518.67,642.56,1584.73,1399.77,14.62,21.61,554.41,2388.06,9053.07,1.3,47.42,522.03,2388.08,8132.82,8.4161,0.03,394,2388,100.0,38.74,23.4513,642.478,642.4,0.15999999999996817
43,82,172,149.0,148.343373015873,0.6566269841270014,0.6566269841270014,3,LOWER PRIORITY,-0.0018,-0.0001,100.0,518.67,642.28,1581.99,1402.67,14.62,21.61,554.1,2388.1,9054.12,1.3,47.35,521.73,2388.06,8126.36,8.4282,0.03,394,2388,100.0,38.76,23.352,642.4559999999999,642.56,-0.2799999999999727
43,83,172,148.0,132.0782649110149,15.921735088985088,15.921735088985088,3,LOWER PRIORITY,0.0022,0.0,100.0,518.67,642.59,1595.34,1404.09,14.62,21.61,553.24,2388.08,9047.14,1.3,47.32,521.94,2388.08,8130.2,8.4529,0.03,394,2388,100.0,38.88,23.4189,642.492,642.28,0.3100000000000591
43,84,172,147.0,150.284925925926,-3.2849259259259895,3.2849259259259895,3,LOWER PRIORITY,-0.0007,-0.0005,100.0,518.67,642.38,1589.8,1409.68,14.62,21.61,554.26,2388.1,9051.5,1.3,47.2,521.87,2388.03,8124.96,8.4365,0.03,391,2388,100.0,38.89,23.2843,642.442,642.59,-0.21000000000003638
43,85,172,146.0,130.1285992063492,15.871400793650793,15.871400793650793,3,LOWER PRIORITY,-0.0018,0.0001,100.0,518.67,642.68,1591.37,1401.49,14.62,21.61,553.92,2388.11,9046.55,1.3,47.48,522.32,2388.05,8130.9,8.4193,0.03,392,2388,100.0,39.08,23.3718,642.4979999999999,642.38,0.2999999999999545
43,86,172,145.0,124.83013888888888,20.169861111111118,20.169861111111118,3,LOWER PRIORITY,-0.0042,-0.0004,100.0,518.67,642.64,1591.86,1409.14,14.62,21.61,554.17,2388.09,9051.2,1.3,47.45,521.65,2388.08,8128.42,8.3989,0.03,393,2388,100.0,38.86,23.3798,642.5139999999999,642.68,-0.03999999999996362
43,87,172,144.0,136.06223412698412,7.937765873015877,7.937765873015877,3,LOWER PRIORITY,0.0024,0.0002,100.0,518.67,642.45,1591.45,1402.32,14.62,21.61,553.31,2388.1,9053.0,1.3,47.09,521.58,2388.09,8133.36,8.4468,0.03,392,2388,100.0,39.02,23.3246,642.548,642.64,-0.18999999999994088
43,88,172,143.0,120.77772619047622,22.222273809523784,22.222273809523784,3,LOWER PRIORITY,-0.0027,0.0005,100.0,518.67,642.45,1589.24,1406.76,14.62,21.61,554.12,2388.1,9046.51,1.3,47.45,521.74,2388.08,8135.26,8.4219,0.03,394,2388,100.0,39.09,23.4039,642.5200000000001,642.45,0.0
43,89,172,142.0,133.37574338624339,8.624256613756614,8.624256613756614,3,LOWER PRIORITY,0.0006,0.0002,100.0,518.67,642.54,1589.25,1407.27,14.62,21.61,554.62,2388.07,9050.63,1.3,47.27,521.74,2388.1,8135.9,8.4367,0.03,394,2388,100.0,39.01,23.2713,642.552,642.45,0.08999999999991815
43,90,172,141.0,127.16875529100527,13.831244708994731,13.831244708994731,3,LOWER PRIORITY,-0.0006,-0.0002,100.0,518.67,642.21,1587.01,1409.14,14.62,21.61,554.18,2388.1,9045.01,1.3,47.49,521.88,2388.12,8130.38,8.4299,0.03,394,2388,100.0,38.75,23.3884,642.458,642.54,-0.32999999999992724
43,91,172,140.0,111.81252645502643,28.18747354497357,28.18747354497357,3,LOWER PRIORITY,0.0026,-0.0002,100.0,518.67,642.33,1585.89,1406.63,14.62,21.61,553.51,2388.07,9054.55,1.3,47.42,521.45,2388.09,8132.97,8.4599,0.03,392,2388,100.0,38.68,23.3396,642.396,642.21,0.12000000000000455
43,92,172,139.0,119.51213095238093,19.48786904761907,19.48786904761907,3,LOWER PRIORITY,-0.0007,0.0002,100.0,518.67,643.02,1592.73,1399.17,14.62,21.61,553.42,2388.08,9048.94,1.3,47.49,521.68,2388.1,8127.33,8.4078,0.03,394,2388,100.0,38.83,23.2953,642.51,642.33,0.6899999999999409
43,93,172,138.0,119.7257072649572,18.274292735042806,18.274292735042806,3,LOWER PRIORITY,0.0002,-0.0003,100.0,518.67,642.21,1584.63,1409.32,14.62,21.61,554.28,2388.06,9053.57,1.3,47.49,521.72,2388.05,8127.37,8.4171,0.03,394,2388,100.0,38.92,23.4092,642.4620000000001,643.02,-0.8099999999999454
43,94,172,137.0,109.74793518518514,27.252064814814858,27.252064814814858,3,LOWER PRIORITY,-0.0009,-0.0,100.0,518.67,642.29,1587.88,1408.96,14.62,21.61,553.41,2388.14,9054.55,1.3,47.43,521.75,2388.04,8136.17,8.4191,0.03,393,2388,100.0,38.87,23.3273,642.412,642.21,0.07999999999992724
43,95,172,136.0,125.0968174603175,10.903182539682504,10.903182539682504,3,LOWER PRIORITY,0.0011,-0.0001,100.0,518.67,642.51,1585.33,1405.59,14.62,21.61,552.62,2388.06,9057.75,1.3,47.38,521.69,2388.08,8131.86,8.4562,0.03,394,2388,100.0,38.96,23.3519,642.472,642.29,0.22000000000002728
43,96,172,135.0,116.5388335738336,18.4611664261664,18.4611664261664,3,LOWER PRIORITY,-0.0035,0.0001,100.0,518.67,641.97,1579.26,1409.93,14.62,21.61,553.64,2388.09,9055.63,1.3,47.55,521.53,2388.09,8129.71,8.3779,0.03,393,2388,100.0,38.77,23.26,642.4,642.51,-0.5399999999999636
43,97,172,134.0,128.4066626984127,5.593337301587297,5.593337301587297,3,LOWER PRIORITY,-0.0022,-0.0003,100.0,518.67,642.41,1579.74,1404.79,14.62,21.61,554.31,2388.08,9053.79,1.3,47.44,521.85,2388.12,8129.38,8.4108,0.03,392,2388,100.0,38.69,23.3387,642.278,641.97,0.4399999999999409
43,98,172,133.0,108.71028835978838,24.28971164021162,24.28971164021162,3,LOWER PRIORITY,-0.0006,-0.0,100.0,518.67,642.51,1584.28,1401.16,14.62,21.61,553.8,2388.1,9048.1,1.3,47.44,521.56,2388.05,8133.0,8.4289,0.03,393,2388,100.0,38.94,23.2946,642.338,642.41,0.10000000000002274
43,99,172,132.0,121.85042171717173,10.149578282828273,10.149578282828273,3,LOWER PRIORITY,0.0018,0.0,100.0,518.67,642.07,1580.08,1403.65,14.62,21.61,554.08,2388.07,9056.29,1.3,47.43,521.68,2388.09,8123.08,8.4339,0.03,392,2388,100.0,38.93,23.2399,642.294,642.51,-0.4399999999999409
43,100,172,131.0,107.86153968253967,23.13846031746033,23.13846031746033,3,LOWER PRIORITY,0.0007,-0.0004,100.0,518.67,642.8,1586.64,1405.83,14.62,21.61,553.57,2388.14,9046.32,1.3,47.36,521.93,2388.12,8134.54,8.4361,0.03,392,2388,100.0,38.85,23.2836,642.3520000000001,642.07,0.7299999999999045
43,101,172,130.0,105.59190476190476,24.408095238095243,24.408095238095243,3,LOWER PRIORITY,0.0009,0.0002,100.0,518.67,642.46,1593.88,1401.71,14.62,21.61,553.43,2388.08,9058.61,1.3,47.46,521.6,2388.06,8127.9,8.4485,0.03,393,2388,100.0,38.77,23.364,642.45,642.8,-0.33999999999991815
43,102,172,129.0,98.81365740740748,30.186342592592524,30.186342592592524,3,LOWER PRIORITY,-0.0009,-0.0001,100.0,518.67,642.32,1590.23,1401.13,14.62,21.61,553.06,2388.08,9049.63,1.3,47.5,521.36,2388.11,8135.83,8.4547,0.03,394,2388,100.0,38.78,23.4054,642.432,642.46,-0.13999999999998636
43,103,172,128.0,140.87735978835983,-12.877359788359826,12.877359788359826,3,LOWER PRIORITY,0.0035,-0.0002,100.0,518.67,642.19,1589.2,1401.35,14.62,21.61,554.36,2388.11,9054.96,1.3,47.33,521.66,2388.06,8138.47,8.4168,0.03,392,2388,100.0,38.89,23.3525,642.368,642.32,-0.12999999999999545
43,104,172,127.0,102.48691137566136,24.513088624338636,24.513088624338636,3,LOWER PRIORITY,0.0024,-0.0001,100.0,518.67,643.29,1594.23,1403.16,14.62,21.61,553.34,2388.06,9053.62,1.3,47.58,521.39,2388.04,8129.03,8.4147,0.03,393,2388,100.0,38.83,23.3182,642.6120000000001,642.19,1.099999999999909
43,105,172,126.0,104.2596746031746,21.740325396825398,21.740325396825398,3,LOWER PRIORITY,-0.0011,0.0004,100.0,518.67,642.15,1592.22,1413.42,14.62,21.61,554.36,2388.13,9046.58,1.3,47.59,521.03,2388.09,8130.42,8.4203,0.03,392,2388,100.0,38.84,23.2668,642.482,643.29,-1.1399999999999864
43,106,172,125.0,89.1386441798942,35.8613558201058,35.8613558201058,3,LOWER PRIORITY,0.0002,0.0001,100.0,518.67,642.64,1592.11,1407.08,14.62,21.61,554.12,2388.14,9054.27,1.3,47.62,521.21,2388.11,8130.73,8.4749,0.03,395,2388,100.0,38.75,23.3831,642.518,642.15,0.4900000000000091
43,107,172,124.0,102.28888624338624,21.711113756613756,21.711113756613756,3,LOWER PRIORITY,-0.0024,-0.0005,100.0,518.67,642.24,1592.74,1407.38,14.62,21.61,553.45,2388.08,9046.87,1.3,47.49,521.08,2388.11,8128.97,8.4213,0.03,391,2388,100.0,38.8,23.3519,642.5020000000001,642.64,-0.39999999999997726
43,108,172,123.0,132.5016547619047,-9.501654761904689,9.501654761904689,3,LOWER PRIORITY,0.0019,-0.0002,100.0,518.67,642.5,1583.13,1403.49,14.62,21.61,554.18,2388.06,9049.12,1.3,47.58,522.09,2388.08,8132.43,8.4188,0.03,393,2388,100.0,38.89,23.3483,642.564,642.24,0.2599999999999909
43,109,172,122.0,125.5004232804233,-3.5004232804233055,3.5004232804233055,3,LOWER PRIORITY,0.0014,0.0003,100.0,518.67,642.45,1586.97,1410.99,14.62,21.61,553.63,2388.09,9051.37,1.3,47.28,521.94,2388.15,8130.16,8.4246,0.03,392,2388,100.0,38.69,23.2118,642.396,642.5,-0.049999999999954525
43,110,172,121.0,97.60850132275131,23.39149867724869,23.39149867724869,3,LOWER PRIORITY,-0.0016,-0.0001,100.0,518.67,642.77,1591.48,1404.81,14.62,21.61,553.25,2388.12,9049.42,1.3,47.53,520.85,2388.04,8132.09,8.4017,0.03,393,2388,100.0,38.86,23.2726,642.5200000000001,642.45,0.31999999999993634
